,起飛時間(出發),起飛地點(出發),抵達時間(出發),抵達地點(出發),起飛時間(回程),起飛地點(回程),抵達時間(回程),抵達地點(回程),航空公司,購買網站,一人價格(TWD),兩人總價(TWD),買票去！
368,07:55,TPE,16:40,GMP,16:05,ICN,17:45,TPE,大韓航空,雄獅旅遊,15405,30810,https://travel.line.me//flights/01247fa823cf5bb3824f870b0bbdeb76?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
369,07:55,TPE,18:45,GMP,16:05,ICN,17:45,TPE,大韓航空,雄獅旅遊,15405,30810,https://travel.line.me//flights/e07e7ba7311be7260c92feaf54701e50?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
370,07:55,TPE,20:05,GMP,16:05,ICN,17:45,TPE,大韓航空,雄獅旅遊,15405,30810,https://travel.line.me//flights/58664cf4b3ec3ea41d157a2507aef049?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
371,07:55,TPE,21:05,GMP,16:05,ICN,17:45,TPE,大韓航空,雄獅旅遊,15405,30810,https://travel.line.me//flights/1c0efbe6b8675574b16744d8023bca8e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
372,07:55,TPE,22:15,GMP,16:05,ICN,17:45,TPE,大韓航空,雄獅旅遊,15405,30810,https://travel.line.me//flights/61c4cf57374e890a83395e31d28e0115?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
373,16:10,TPE,19:45,ICN,09:00,GMP,13:40,TPE,中華航空、大韓航空,Trip.com,15418,30836,https://travel.line.me//flights/d1842534aa3493db225aedb5da98dc0a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
374,21:15,TPE,05:50,ICN,12:55,ICN,17:40,TPE,菲律賓航空、中國東方航空,Trip.com,15437,30874,https://travel.line.me//flights/8a42e25d13076281073306de678cbb12?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
375,07:30,TPE,11:00,ICN,19:45,ICN,21:25,TPE,韓亞航空,Mytrip,15391,30781,https://travel.line.me//flights/aa8d3783786af73a378658ccec3ae171?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
376,13:20,TPE,16:50,ICN,11:15,GMP,12:55,TSA,大韓航空、德威航空,Trip.com,15474,30948,https://travel.line.me//flights/f8efd1d6e84b2858d319422f7cb09435?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
377,18:55,TPE,22:35,ICN,11:15,GMP,12:55,TSA,大韓航空、德威航空,Trip.com,15474,30948,https://travel.line.me//flights/5754535df48fb5fd5c41577a11c59395?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
378,09:25,TSA,12:45,GMP,11:15,GMP,12:55,TSA,中華航空、德威航空,Trip.com,15479,30958,https://travel.line.me//flights/9c3d376345c7bf5eb1465884d634c8ce?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
379,13:20,TPE,16:50,ICN,10:00,ICN,11:30,TPE,大韓航空、韓亞航空,GotoGate,15433,30865,https://travel.line.me//flights/5df91716dc6bba94be5a8b751a1bb84a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
380,10:35,TPE,14:00,ICN,21:40,ICN,19:15,TPE,大韓航空、澳門航空,山富旅遊 Richmond,15454,30908,https://travel.line.me//flights/4bc2613ef02e665d8e66d5056f4deda6?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
381,07:40,TPE,11:10,ICN,10:35,ICN,12:10,TPE,大韓航空,Mytrip,15464,30928,https://travel.line.me//flights/004df8404b46d1a0537dd416e1c29ced?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
382,18:55,TPE,22:35,ICN,10:00,ICN,11:30,TPE,大韓航空、韓亞航空,Trip.com,15544,31088,https://travel.line.me//flights/debc2551b8fa648dc7789c9b069449f3?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
383,09:25,TSA,12:45,GMP,10:00,ICN,11:30,TPE,中華航空、韓亞航空,Trip.com,15549,31098,https://travel.line.me//flights/eaee58617f2ea8c3039eb5f84c846670?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
384,13:30,TPE,17:05,ICN,16:05,ICN,17:45,TPE,韓亞航空、大韓航空,Trip.com,15608,31216,https://travel.line.me//flights/faf9740db58577ce9c42bc18073e9f3a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
385,07:40,TPE,11:10,ICN,14:20,ICN,15:50,TPE,中華航空、韓亞航空,Trip.com,15664,31328,https://travel.line.me//flights/9ac091096e36ee58cce50986c2bbabbb?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
386,18:40,TPE,11:55,ICN,12:55,ICN,10:15,TSA,中國東方航空,ezfly 易飛網,15737,31474,https://travel.line.me//flights/e4dd3b2e38a3fea446ecac45fe59687b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
387,18:40,TPE,15:20,ICN,12:55,ICN,10:15,TSA,中國東方航空,ezfly 易飛網,15737,31474,https://travel.line.me//flights/b19d57d7847e54f888917e427dc3f658?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
388,18:40,TPE,15:20,ICN,16:20,ICN,10:15,TSA,中國東方航空,ezfly 易飛網,15737,31474,https://travel.line.me//flights/dddb1ffe8eb58d2b7b286856ec98d66e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
389,18:40,TPE,15:20,ICN,17:55,ICN,10:15,TSA,中國東方航空,ezfly 易飛網,15737,31474,https://travel.line.me//flights/10a2c8536b269dcf91371c8f4e592b2c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
390,18:40,TPE,11:55,ICN,12:00,GMP,10:15,TSA,中國東方航空,ezfly 易飛網,15737,31474,https://travel.line.me//flights/d2fbc8152367cc48b207462adb15bde2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
391,18:40,TPE,15:20,ICN,12:00,GMP,10:15,TSA,中國東方航空,ezfly 易飛網,15737,31474,https://travel.line.me//flights/c66d7285af1cbef67616c0c794fd6ad0?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
392,18:40,TPE,15:20,ICN,19:50,GMP,10:15,TSA,中國東方航空,ezfly 易飛網,15737,31474,https://travel.line.me//flights/80cd01ef749ab1dabbac185cd52dcc89?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
393,18:40,TPE,15:20,ICN,12:55,ICN,17:40,TPE,中國東方航空,ezfly 易飛網,15737,31474,https://travel.line.me//flights/a60b4dc3e56041386a76fa57fee4b82c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
394,10:35,TPE,14:00,ICN,15:55,GMP,21:45,TSA,真航空、韓亞航空...,Trip.com,15744,31488,https://travel.line.me//flights/54b8174a4ebc515e1d86addfebbae551?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
395,10:35,TPE,14:00,ICN,18:55,ICN,13:10,TSA,真航空、大韓航空...,Trip.com,15748,31496,https://travel.line.me//flights/e2dade4cc410c33b414fc635f36769f7?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
396,07:30,TPE,11:00,ICN,12:35,ICN,14:10,TPE,韓亞航空、中華航空,Trip.com,15767,31534,https://travel.line.me//flights/df73f98dfa072479b81ce9ec31d2377e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
397,11:50,TPE,15:05,ICN,13:50,ICN,20:15,TPE,濟州航空、香港航空,Trip.com,15805,31610,https://travel.line.me//flights/72c723edac8c35bb693680faa4d58c6a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
398,07:40,TPE,11:10,ICN,07:20,GMP,12:30,TPE,中華航空、釜山航空,Trip.com,15807,31614,https://travel.line.me//flights/4884e64e19ee9a00e6cff1c6ab2e9c6b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
399,13:20,TPE,21:15,ICN,02:30,ICN,04:05,TPE,國泰航空、台灣虎航,Trip.com,15838,31676,https://travel.line.me//flights/f5ee9379ef0a701ccdb6e1e57da80f82?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
400,10:35,TPE,14:00,ICN,20:45,ICN,22:20,TPE,大韓航空,Mytrip,15777,31553,https://travel.line.me//flights/047da34d2a6b74baa6fd20906d666049?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
401,07:40,TPE,11:10,ICN,07:50,ICN,09:25,TPE,大韓航空,Mytrip,15777,31553,https://travel.line.me//flights/8a9ba4fa5646472158ff94fdfb205a1b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
402,09:30,TPE,19:35,ICN,10:35,ICN,12:10,TPE,菲律賓航空、大韓航空,Trip.com,15878,31756,https://travel.line.me//flights/bbf5dd40603dc7af00aba1edad3fa7dd?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
403,21:15,TPE,05:50,ICN,10:35,ICN,12:10,TPE,菲律賓航空、大韓航空,Trip.com,15878,31756,https://travel.line.me//flights/53219aae766574092019819a15b4a6f1?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
404,14:50,TPE,08:25,GMP,16:05,ICN,17:45,TPE,濟州航空、大韓航空,Trip.com,15925,31850,https://travel.line.me//flights/622b6584660ffdfef631a5cd707f6c0a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
405,13:20,TPE,16:50,ICN,17:50,ICN,11:45,TPE,大韓航空、中國國際航空,Trip.com,15937,31874,https://travel.line.me//flights/3cb041747e06a10383971a6150ccac67?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
406,09:25,TSA,12:45,GMP,17:50,ICN,11:45,TPE,中華航空、中國國際航空,Trip.com,15942,31884,https://travel.line.me//flights/6d976ac7f0e5a99ef05556f102f3011b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
407,15:15,TPE,18:45,ICN,14:20,ICN,15:50,TPE,韓亞航空,Mytrip,15868,31736,https://travel.line.me//flights/6fafa19ab61c2016dd485bdfd3bde0c0?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
408,19:45,TSA,12:40,ICN,16:05,ICN,17:45,TPE,廈門航空、大韓航空,Trip.com,15958,31916,https://travel.line.me//flights/8ae18ae39db57572e1d74d78bfab43ba?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
409,16:10,TPE,19:45,ICN,09:00,GMP,13:40,TPE,大韓航空,Mytrip,15905,31810,https://travel.line.me//flights/c510de28d7e1c543bc1919cfdd2ad76d?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
410,17:10,TPE,20:40,ICN,13:50,ICN,20:15,TPE,韓亞航空、香港航空,Trip.com,16009,32018,https://travel.line.me//flights/fd29ff0034843b6904b0dfed6edb056f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
411,15:15,TPE,18:45,ICN,09:00,GMP,13:40,TPE,長榮航空、大韓航空,Trip.com,16018,32036,https://travel.line.me//flights/78acd3e25819f5a76169e30f70e6d513?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
412,16:10,TPE,19:45,ICN,13:50,ICN,20:15,TPE,中華航空、香港航空,Trip.com,16029,32058,https://travel.line.me//flights/2506e7e0d66a8a75e5636944cf120b33?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
413,09:25,TSA,12:45,GMP,18:20,ICN,22:25,TPE,中華航空、韓亞航空,東南旅遊,16039,32078,https://travel.line.me//flights/2ef1965dd6efaadaf9156aeb8cb337c7?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
414,16:10,TPE,19:45,ICN,12:35,ICN,14:10,TPE,大韓航空,Mytrip,15960,31920,https://travel.line.me//flights/33a94a92e6cca66b718d2986229eee80?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
415,09:25,TSA,12:45,GMP,10:35,ICN,12:10,TPE,中華航空,雄獅旅遊,16061,32122,https://travel.line.me//flights/6d9c89990a716f840451d63f4adf4547?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
416,07:30,TPE,11:00,ICN,10:35,ICN,12:10,TPE,長榮航空、大韓航空,Trip.com,16073,32146,https://travel.line.me//flights/c9eec5619745cba9cde4539fc17b55fa?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
417,18:50,TPE,12:05,ICN,13:15,GMP,11:45,TPE,中國國際航空,中國國際航空官網,16001,32002,https://travel.line.me//flights/4b1d2e1f2eee5d26407db6481d7434d6?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
418,18:50,TPE,12:05,ICN,13:05,ICN,11:45,TPE,中國國際航空,中國國際航空官網,16001,32002,https://travel.line.me//flights/c885033a1ffbbcba1b93170b01631480?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
419,18:50,TPE,12:05,ICN,15:25,ICN,11:45,TPE,中國國際航空,中國國際航空官網,16001,32002,https://travel.line.me//flights/5b6c10800a92c391943e360bc9c4aea2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
420,18:50,TPE,12:05,ICN,17:50,ICN,11:45,TPE,中國國際航空,中國國際航空官網,16001,32002,https://travel.line.me//flights/74cf0d55439df82ba36ff57e6a5b5c32?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
421,07:40,TPE,11:10,ICN,16:35,GMP,12:45,TPE,中華航空、濟州航空,Trip.com,16085,32170,https://travel.line.me//flights/e2ebfb0955603c30fc967f4671b7d85a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
422,07:55,TPE,15:05,GMP,09:00,GMP,13:40,TPE,大韓航空,Mytrip,16008,32016,https://travel.line.me//flights/a5491d2854e16d62f4a428a1c64aa229?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
423,07:55,TPE,15:05,GMP,12:35,ICN,14:10,TPE,大韓航空,Mytrip,16032,32063,https://travel.line.me//flights/53713dcf802bab2e643ab5423094cef2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
424,09:25,TSA,12:45,GMP,10:05,ICN,21:10,TPE,中華航空、越南航空,Trip.com,16180,32360,https://travel.line.me//flights/91552cd2122a401200d2594ffdf47507?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
425,19:45,TSA,12:40,ICN,21:40,ICN,19:15,TPE,廈門航空、澳門航空,Mytrip,16107,32214,https://travel.line.me//flights/fd2fbd88feebd8d21d88cceef68ba32e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
